,Fx,Mres,Fres,elementIndex,modelName,combCase
1259,-4940.73776171875,10.546029697172818,25.464806030667347,212,models\SP model_03_-Fy_-Fz.gwb,C08
1260,-5081.214119140625,12.029502716660426,7.0710749111187035,213,models\SP model_03_-Fy_-Fz.gwb,C07
1262,-4940.7440273437505,10.54603106179404,7.224952618795604,213,models\SP model_03_-Fy_-Fz.gwb,C08
1267,-4992.21315234375,13.432976721442872,3.618779958171033,214,models\SP model_03_-Fy_-Fz.gwb,C08
1269,-5158.437056640625,6.350415299507963,7.842087849474171,215,models\SP model_03_-Fy_-Fz.gwb,C07
1270,-4992.22605859375,13.43298000423297,7.383688184096595,215,models\SP model_03_-Fy_-Fz.gwb,C08
1271,-5017.96471484375,6.053952683549673,7.383688184096595,215,models\SP model_03_-Fy_-Fz.gwb,C08
1272,-5158.431373046875,6.350417082620307,6.350416961812572,216,models\SP model_03_-Fy_-Fz.gwb,C07
1273,-5184.170029296875,7.509855153666044e-07,6.350416961812572,216,models\SP model_03_-Fy_-Fz.gwb,C07
1274,-5017.95930859375,6.053955619989579,6.053955595151202,216,models\SP model_03_-Fy_-Fz.gwb,C08
1275,-5043.69796484375,7.869573683362378e-07,6.053955595151202,216,models\SP model_03_-Fy_-Fz.gwb,C08
1321,-3867.040744140625,12.24035077377405,38.412789406009054,246,models\SP model_03_-Fy_-Fz.gwb,C07
1323,-3779.052814453125,11.979933131189117,37.43706769786139,246,models\SP model_03_-Fy_-Fz.gwb,C08
1324,-3867.0431425781253,12.240351099683759,16.236184303964972,247,models\SP model_03_-Fy_-Fz.gwb,C07
1325,-3892.781798828125,11.097572816732306,16.236184303964972,247,models\SP model_03_-Fy_-Fz.gwb,C07
1326,-3779.054931640625,11.979933392430942,15.954190375444663,247,models\SP model_03_-Fy_-Fz.gwb,C08
1327,-3804.793587890625,10.254927806135314,15.954190375444663,247,models\SP model_03_-Fy_-Fz.gwb,C08
1328,-3892.774666015625,11.097575132986186,3.5597161941204423,248,models\SP model_03_-Fy_-Fz.gwb,C07
1329,-3918.513322265625,11.155888157176047,3.5597161941204423,248,models\SP model_03_-Fy_-Fz.gwb,C07
1330,-3804.786173828125,10.254924905634578,3.4600318399269585,248,models\SP model_03_-Fy_-Fz.gwb,C08
1331,-3830.524830078125,10.555203654602478,3.4600318399269585,248,models\SP model_03_-Fy_-Fz.gwb,C08
1332,-3918.519689453125,11.155884207486467,5.586740185998125,249,models\SP model_03_-Fy_-Fz.gwb,C07
1333,-3944.258345703125,5.628088598073775,5.586740185998125,249,models\SP model_03_-Fy_-Fz.gwb,C07
1334,-3830.531759765625,10.555204512092596,5.242404729113056,249,models\SP model_03_-Fy_-Fz.gwb,C08
1335,-3856.270416015625,5.369762171769426,5.242404729113056,249,models\SP model_03_-Fy_-Fz.gwb,C08
1336,-3944.252728515625,5.628091886624404,5.628094355598253,250,models\SP model_03_-Fy_-Fz.gwb,C07
1337,-3969.9913847656253,2.56293366049608e-06,5.628094355598253,250,models\SP model_03_-Fy_-Fz.gwb,C07
1338,-3856.264095703125,5.369764769352979,5.369766496456891,250,models\SP model_03_-Fy_-Fz.gwb,C08
1339,-3882.002751953125,1.8574862959231153e-06,5.369766496456891,250,models\SP model_03_-Fy_-Fz.gwb,C08
1348,-5350.845046875,1360.6636743179672,30.65372099050681,322,models\SP model_03_-Fy_-Fz.gwb,C07
1349,-5376.583701171875,1378.1899390556998,30.65372099050924,322,models\SP model_03_-Fy_-Fz.gwb,C07
