,Fx,Mres,Fres,elementIndex,modelName,combCase
2486,-5017.95930859375,6.053955619989579,6.053955595151202,216,models\SP model_03_-Fy_-Fz.gwb,C08
2487,-5043.69796484375,7.869573683362378e-07,6.053955595151202,216,models\SP model_03_-Fy_-Fz.gwb,C08
2533,-1086.9886170654297,10.010988750773606,31.3391233474437,229,models\SP model_03_-Fy_-Fz.gwb,C07
2535,-1123.0777258300782,9.490715126627144,30.643478669940638,229,models\SP model_03_-Fy_-Fz.gwb,C08
2536,-1086.9858914794922,10.010987653543747,12.03958495963934,230,models\SP model_03_-Fy_-Fz.gwb,C07
2538,-1123.0749914550781,9.490715741557368,12.004291503123763,230,models\SP model_03_-Fy_-Fz.gwb,C08
2539,-1148.8136477050782,13.385934441592932,12.004291503123763,230,models\SP model_03_-Fy_-Fz.gwb,C08
2541,-1138.4642186279298,12.780843638255073,3.119428792911075,231,models\SP model_03_-Fy_-Fz.gwb,C07
2542,-1148.8146755371095,13.385935998445465,2.929977255836394,231,models\SP model_03_-Fy_-Fz.gwb,C08
2543,-1174.5533317871093,11.976381272950885,2.929977255836394,231,models\SP model_03_-Fy_-Fz.gwb,C08
2544,-1138.4592039794923,12.780843453844257,6.71034022330278,232,models\SP model_03_-Fy_-Fz.gwb,C07
2545,-1164.197860229492,6.102337318892645,6.71034022330278,232,models\SP model_03_-Fy_-Fz.gwb,C07
2546,-1174.5505539550782,11.976381316920586,6.24424334945958,232,models\SP model_03_-Fy_-Fz.gwb,C08
2547,-1200.2892102050782,5.7653132928062005,6.24424334945958,232,models\SP model_03_-Fy_-Fz.gwb,C08
2548,-1164.2013748779298,6.102338590756573,6.1023411480901,233,models\SP model_03_-Fy_-Fz.gwb,C07
2549,-1189.9400311279296,3.95644791659066e-06,6.1023411480901,233,models\SP model_03_-Fy_-Fz.gwb,C07
2550,-1200.2904836425782,5.765316236502304,5.765319724162927,233,models\SP model_03_-Fy_-Fz.gwb,C08
2551,-1226.029139892578,4.710914700582006e-06,5.765319724162927,233,models\SP model_03_-Fy_-Fz.gwb,C08
2597,-3867.040744140625,12.24035077377405,38.412789406009054,246,models\SP model_03_-Fy_-Fz.gwb,C07
2599,-3779.052814453125,11.979933131189117,37.43706769786139,246,models\SP model_03_-Fy_-Fz.gwb,C08
2600,-3867.0431425781253,12.240351099683759,16.236184303964972,247,models\SP model_03_-Fy_-Fz.gwb,C07
2601,-3892.781798828125,11.097572816732306,16.236184303964972,247,models\SP model_03_-Fy_-Fz.gwb,C07
2602,-3779.054931640625,11.979933392430942,15.954190375444663,247,models\SP model_03_-Fy_-Fz.gwb,C08
2603,-3804.793587890625,10.254927806135314,15.954190375444663,247,models\SP model_03_-Fy_-Fz.gwb,C08
2604,-3892.774666015625,11.097575132986186,3.5597161941204423,248,models\SP model_03_-Fy_-Fz.gwb,C07
2605,-3918.513322265625,11.155888157176047,3.5597161941204423,248,models\SP model_03_-Fy_-Fz.gwb,C07
2606,-3804.786173828125,10.254924905634578,3.4600318399269585,248,models\SP model_03_-Fy_-Fz.gwb,C08
2607,-3830.524830078125,10.555203654602478,3.4600318399269585,248,models\SP model_03_-Fy_-Fz.gwb,C08
2608,-3918.519689453125,11.155884207486467,5.586740185998125,249,models\SP model_03_-Fy_-Fz.gwb,C07
2609,-3944.258345703125,5.628088598073775,5.586740185998125,249,models\SP model_03_-Fy_-Fz.gwb,C07
2610,-3830.531759765625,10.555204512092596,5.242404729113056,249,models\SP model_03_-Fy_-Fz.gwb,C08
2611,-3856.270416015625,5.369762171769426,5.242404729113056,249,models\SP model_03_-Fy_-Fz.gwb,C08
2612,-3944.252728515625,5.628091886624404,5.628094355598253,250,models\SP model_03_-Fy_-Fz.gwb,C07
2613,-3969.9913847656253,2.56293366049608e-06,5.628094355598253,250,models\SP model_03_-Fy_-Fz.gwb,C07
2614,-3856.264095703125,5.369764769352979,5.369766496456891,250,models\SP model_03_-Fy_-Fz.gwb,C08
2615,-3882.002751953125,1.8574862959231153e-06,5.369766496456891,250,models\SP model_03_-Fy_-Fz.gwb,C08
2616,56.695690917968754,1028.610233875221,28.978117589038078,252,models\SP model_03_-Fy_-Fz.gwb,C07
2623,-64.00171826171875,981.129541683795,27.27018545739103,253,models\SP model_03_-Fy_-Fz.gwb,C08
2626,-63.999155761718754,981.1292757631717,65.93148488791283,254,models\SP model_03_-Fy_-Fz.gwb,C08
2627,-89.73781201171874,915.4216743415404,65.93148488791283,254,models\SP model_03_-Fy_-Fz.gwb,C08
2630,-89.74248388671876,915.4217520066393,92.7232947814023,255,models\SP model_03_-Fy_-Fz.gwb,C08
2631,-115.48113232421875,822.8179954259527,92.7232947814023,255,models\SP model_03_-Fy_-Fz.gwb,C08
2633,-71.99503466796875,743.1519296485055,115.69099516601395,256,models\SP model_03_-Fy_-Fz.gwb,C07
2634,-115.47449169921875,822.8178368451578,109.91234819647484,256,models\SP model_03_-Fy_-Fz.gwb,C08
2636,-71.99546533203124,743.1518498563986,125.95157952519476,257,models\SP model_03_-Fy_-Fz.gwb,C07
2637,-97.73412158203125,617.2989771013482,125.95157952519476,257,models\SP model_03_-Fy_-Fz.gwb,C07
2640,-97.73714892578126,617.2990002736653,130.9495135217653,258,models\SP model_03_-Fy_-Fz.gwb,C07
2641,-123.47580517578125,486.4784607451217,130.9495135217653,258,models\SP model_03_-Fy_-Fz.gwb,C07
2644,-123.47559716796876,486.4784467688096,132.52156559682163,259,models\SP model_03_-Fy_-Fz.gwb,C07
2665,-277.90735107421875,4.272383321234569,20.511371505806586,264,models\SP model_03_-Fy_-Fz.gwb,C07
2667,-347.1275737304688,4.050559765719404,20.090898701857228,264,models\SP model_03_-Fy_-Fz.gwb,C08
2668,-277.90633642578126,4.272384655950896,6.049811416726487,265,models\SP model_03_-Fy_-Fz.gwb,C07
2669,-303.6449926757813,6.850844895558363,6.049811416726487,265,models\SP model_03_-Fy_-Fz.gwb,C07
2670,-347.12448388671874,4.050560394001891,6.075796486184672,265,models\SP model_03_-Fy_-Fz.gwb,C08
2671,-372.86314013671876,6.351875706612336,6.075796486184672,265,models\SP model_03_-Fy_-Fz.gwb,C08
2672,-303.64469970703124,6.850847813532799,2.7479790072321064,266,models\SP model_03_-Fy_-Fz.gwb,C07
2673,-329.38335595703126,4.221070709841241,2.7479790072321064,266,models\SP model_03_-Fy_-Fz.gwb,C07
2674,-372.8627768554688,6.351881302827576,2.4994697631876073,266,models\SP model_03_-Fy_-Fz.gwb,C08
2675,-398.60143310546874,3.9812206698072994,2.4994697631876073,266,models\SP model_03_-Fy_-Fz.gwb,C08
2676,-329.38478564453123,4.221066069440088,4.221066843033742,267,models\SP model_03_-Fy_-Fz.gwb,C07
2677,-355.12344189453125,8.99170973815174e-07,4.221066843033742,267,models\SP model_03_-Fy_-Fz.gwb,C07
2678,-398.60504248046874,3.981216914298374,3.981215303736038,267,models\SP model_03_-Fy_-Fz.gwb,C08
2679,-424.34369873046876,1.7243543272374883e-06,3.981215303736038,267,models\SP model_03_-Fy_-Fz.gwb,C08
2696,-5350.845046875,1360.6636743179672,30.65372099050681,322,models\SP model_03_-Fy_-Fz.gwb,C07
2697,-5376.583701171875,1378.1899390556998,30.65372099050924,322,models\SP model_03_-Fy_-Fz.gwb,C07
2701,-1115.1102275390626,1354.4207702022925,31.554245236646338,324,models\SP model_03_-Fy_-Fz.gwb,C07
2716,82.43051416015625,925.5758669021006,103.9995783541057,332,models\SP model_03_-Fy_-Fz.gwb,C07
2717,56.69185986328125,1028.6102657941306,103.99957835410586,332,models\SP model_03_-Fy_-Fz.gwb,C07
