,Fx,Mres,Fres,elementIndex,modelName,combCase
898,121.81267101621629,1.7293237714722225,0.848262228959712,184,models\NP model_04d_deflection.gwb,C10
899,107.49781164121627,0.8810844782981662,0.848262228959712,184,models\NP model_04d_deflection.gwb,C10
900,121.81267101621629,1.7293237714722225,0.848262228959712,184,models\NP model_04d_deflection.gwb,C26
901,107.49781164121627,0.8810844782981662,0.848262228959712,184,models\NP model_04d_deflection.gwb,C26
902,121.81267101621629,1.7293237714722225,0.848262228959712,184,models\NP model_04d_deflection.gwb,C27
903,107.49781164121627,0.8810844782981662,0.848262228959712,184,models\NP model_04d_deflection.gwb,C27
904,121.81267101621629,1.7293237714722225,0.848262228959712,184,models\NP model_04d_deflection.gwb,C40
905,107.49781164121627,0.8810844782981662,0.848262228959712,184,models\NP model_04d_deflection.gwb,C40
906,121.81267101621629,1.7293237714722225,0.848262228959712,184,models\NP model_04d_deflection.gwb,C41
907,107.49781164121627,0.8810844782981662,0.848262228959712,184,models\NP model_04d_deflection.gwb,C41
908,121.81267101621629,1.7293237714722225,0.848262228959712,184,models\NP model_04d_deflection.gwb,C54
909,107.49781164121627,0.8810844782981662,0.848262228959712,184,models\NP model_04d_deflection.gwb,C54
910,121.81267101621629,1.7293237714722225,0.848262228959712,184,models\NP model_04d_deflection.gwb,C55
911,107.49781164121627,0.8810844782981662,0.848262228959712,184,models\NP model_04d_deflection.gwb,C55
912,107.49779355573655,0.8810841797996489,0.7970717985383032,185,models\NP model_04d_deflection.gwb,C9
914,107.49779355573655,0.8810841797996489,0.7970717985383032,185,models\NP model_04d_deflection.gwb,C10
916,107.49779355573655,0.8810841797996489,0.7970717985383032,185,models\NP model_04d_deflection.gwb,C26
918,107.49779355573655,0.8810841797996489,0.7970717985383032,185,models\NP model_04d_deflection.gwb,C27
920,107.49779355573655,0.8810841797996489,0.7970717985383032,185,models\NP model_04d_deflection.gwb,C40
922,107.49779355573655,0.8810841797996489,0.7970717985383032,185,models\NP model_04d_deflection.gwb,C41
924,107.49779355573655,0.8810841797996489,0.7970717985383032,185,models\NP model_04d_deflection.gwb,C54
926,107.49779355573655,0.8810841797996489,0.7970717985383032,185,models\NP model_04d_deflection.gwb,C55
1056,127.0787030992508,2.913179661367299,1.2407400567625242,195,models\NP model_04d_deflection.gwb,C9
1057,119.9212655992508,2.292810793385523,1.2407400567625242,195,models\NP model_04d_deflection.gwb,C9
1058,127.0787030992508,2.913179661367299,1.2407400567625242,195,models\NP model_04d_deflection.gwb,C10
1059,119.9212655992508,2.292810793385523,1.2407400567625242,195,models\NP model_04d_deflection.gwb,C10
1060,127.0787030992508,2.913179661367299,1.2407400567625242,195,models\NP model_04d_deflection.gwb,C26
1061,119.9212655992508,2.292810793385523,1.2407400567625242,195,models\NP model_04d_deflection.gwb,C26
1062,127.0787030992508,2.913179661367299,1.2407400567625242,195,models\NP model_04d_deflection.gwb,C27
1063,119.9212655992508,2.292810793385523,1.2407400567625242,195,models\NP model_04d_deflection.gwb,C27
1064,127.0787030992508,2.913179661367299,1.2407400567625242,195,models\NP model_04d_deflection.gwb,C40
1065,119.9212655992508,2.292810793385523,1.2407400567625242,195,models\NP model_04d_deflection.gwb,C40
1066,127.0787030992508,2.913179661367299,1.2407400567625242,195,models\NP model_04d_deflection.gwb,C41
1067,119.9212655992508,2.292810793385523,1.2407400567625242,195,models\NP model_04d_deflection.gwb,C41
1068,127.0787030992508,2.913179661367299,1.2407400567625242,195,models\NP model_04d_deflection.gwb,C54
1069,119.9212655992508,2.292810793385523,1.2407400567625242,195,models\NP model_04d_deflection.gwb,C54
1070,127.0787030992508,2.913179661367299,1.2407400567625242,195,models\NP model_04d_deflection.gwb,C55
1071,119.9212655992508,2.292810793385523,1.2407400567625242,195,models\NP model_04d_deflection.gwb,C55
1072,119.92128609752655,2.29281061289599,1.1622409680825612,196,models\NP model_04d_deflection.gwb,C9
1073,105.60642672252655,1.1305735703928932,1.1622409680825612,196,models\NP model_04d_deflection.gwb,C9
1074,119.92128609752655,2.29281061289599,1.1622409680825612,196,models\NP model_04d_deflection.gwb,C10
1075,105.60642672252655,1.1305735703928932,1.1622409680825612,196,models\NP model_04d_deflection.gwb,C10
1076,119.92128609752655,2.29281061289599,1.1622409680825612,196,models\NP model_04d_deflection.gwb,C26
1077,105.60642672252655,1.1305735703928932,1.1622409680825612,196,models\NP model_04d_deflection.gwb,C26
1078,119.92128609752655,2.29281061289599,1.1622409680825612,196,models\NP model_04d_deflection.gwb,C27
1079,105.60642672252655,1.1305735703928932,1.1622409680825612,196,models\NP model_04d_deflection.gwb,C27
1080,119.92128609752655,2.29281061289599,1.1622409680825612,196,models\NP model_04d_deflection.gwb,C40
1081,105.60642672252655,1.1305735703928932,1.1622409680825612,196,models\NP model_04d_deflection.gwb,C40
1082,119.92128609752655,2.29281061289599,1.1622409680825612,196,models\NP model_04d_deflection.gwb,C41
1083,105.60642672252655,1.1305735703928932,1.1622409680825612,196,models\NP model_04d_deflection.gwb,C41
1084,119.92128609752655,2.29281061289599,1.1622409680825612,196,models\NP model_04d_deflection.gwb,C54
1085,105.60642672252655,1.1305735703928932,1.1622409680825612,196,models\NP model_04d_deflection.gwb,C54
1086,119.92128609752655,2.29281061289599,1.1622409680825612,196,models\NP model_04d_deflection.gwb,C55
1087,105.60642672252655,1.1305735703928932,1.1622409680825612,196,models\NP model_04d_deflection.gwb,C55
1088,105.60641109752655,1.1305734668294156,1.0883160248396875,197,models\NP model_04d_deflection.gwb,C9
1090,105.60641109752655,1.1305734668294156,1.0883160248396875,197,models\NP model_04d_deflection.gwb,C10
1092,105.60641109752655,1.1305734668294156,1.0883160248396875,197,models\NP model_04d_deflection.gwb,C26
1094,105.60641109752655,1.1305734668294156,1.0883160248396875,197,models\NP model_04d_deflection.gwb,C27
1096,105.60641109752655,1.1305734668294156,1.0883160248396875,197,models\NP model_04d_deflection.gwb,C40
1098,105.60641109752655,1.1305734668294156,1.0883160248396875,197,models\NP model_04d_deflection.gwb,C41
1100,105.60641109752655,1.1305734668294156,1.0883160248396875,197,models\NP model_04d_deflection.gwb,C54
1102,105.60641109752655,1.1305734668294156,1.0883160248396875,197,models\NP model_04d_deflection.gwb,C55
1232,134.574546875,0.0,0.0,207,models\NP model_04d_deflection.gwb,C9
1233,127.4171171875,0.0,0.0,207,models\NP model_04d_deflection.gwb,C9
1234,134.574546875,0.0,0.0,207,models\NP model_04d_deflection.gwb,C10
1235,127.4171171875,0.0,0.0,207,models\NP model_04d_deflection.gwb,C10
1236,134.574546875,0.0,0.0,207,models\NP model_04d_deflection.gwb,C26
1237,127.4171171875,0.0,0.0,207,models\NP model_04d_deflection.gwb,C26
1238,134.574546875,0.0,0.0,207,models\NP model_04d_deflection.gwb,C27
1239,127.4171171875,0.0,0.0,207,models\NP model_04d_deflection.gwb,C27
1240,134.574546875,0.0,0.0,207,models\NP model_04d_deflection.gwb,C40
1241,127.4171171875,0.0,0.0,207,models\NP model_04d_deflection.gwb,C40
1242,134.574546875,0.0,0.0,207,models\NP model_04d_deflection.gwb,C41
1243,127.4171171875,0.0,0.0,207,models\NP model_04d_deflection.gwb,C41
1244,134.574546875,0.0,0.0,207,models\NP model_04d_deflection.gwb,C54
1245,127.4171171875,0.0,0.0,207,models\NP model_04d_deflection.gwb,C54
1246,134.574546875,0.0,0.0,207,models\NP model_04d_deflection.gwb,C55
1247,127.4171171875,0.0,0.0,207,models\NP model_04d_deflection.gwb,C55
