,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
5222,MC1/2,2630,maxMxx,C23p3,23,ULS B Dead,-46.8494791494906,3.4588434597015385,321.8408474121093,43.32318131103515,-133.81783968935608,7.938286812829972
5221,MC1/2,2630,minMxx,C23p2,23,ULS B Dead,-28.760458415848014,-0.19754644660949702,228.7368652038574,23.307531665039065,-82.19842424746157,5.474722518396377
5221,MC1/2,2630,maxMyy,C23p2,23,ULS B Dead,-28.760458415848014,-0.19754644660949702,228.7368652038574,23.307531665039065,-82.19842424746157,5.474722518396377
5222,MC1/2,2630,minMyy,C23p3,23,ULS B Dead,-46.8494791494906,3.4588434597015385,321.8408474121093,43.32318131103515,-133.81783968935608,7.938286812829972
5222,MC1/2,2630,maxMzz,C23p3,23,ULS B Dead,-46.8494791494906,3.4588434597015385,321.8408474121093,43.32318131103515,-133.81783968935608,7.938286812829972
5223,MC1/2,2630,minMzz,C23p4,23,ULS B Dead,-29.83696136907386,2.21268105875206,193.44598851224418,25.324519545448297,-85.21140228704452,4.689042960952758
7832,S3/4,2631,maxFx,C23p3,23,ULS B Dead,1.0882912774443627,-5.598485936164856,995.7529338867188,-306.59445946226117,-0.5031671393573285,-3.823437339136005
7831,S3/4,2631,minFx,C23p2,23,ULS B Dead,-1.0924232977509498,-3.7729648424148556,994.3142129882813,-307.04235799741747,-0.0215915900409222,2.705331703832745
7833,S3/4,2631,maxFy,C23p4,23,ULS B Dead,0.09382693266582487,-2.9013139734191893,91.74582888368226,-94.52926020379637,-0.1743194877357483,-0.6469344194984435
7832,S3/4,2631,minFy,C23p3,23,ULS B Dead,1.0882912774443627,-5.598485936164856,995.7529338867188,-306.59445946226117,-0.5031671393573285,-3.823437339136005
7832,S3/4,2631,maxFz,C23p3,23,ULS B Dead,1.0882912774443627,-5.598485936164856,995.7529338867188,-306.59445946226117,-0.5031671393573285,-3.823437339136005
7833,S3/4,2631,minFz,C23p4,23,ULS B Dead,0.09382693266582487,-2.9013139734191893,91.74582888368226,-94.52926020379637,-0.1743194877357483,-0.6469344194984435
7833,S3/4,2631,maxMxx,C23p4,23,ULS B Dead,0.09382693266582487,-2.9013139734191893,91.74582888368226,-94.52926020379637,-0.1743194877357483,-0.6469344194984435
7830,S3/4,2631,minMxx,C23p1,23,ULS B Dead,0.16019462217092517,-4.9472093736648555,995.5751343750001,-309.5588860247612,0.05714885185360903,-0.9824830422610046
7830,S3/4,2631,maxMyy,C23p1,23,ULS B Dead,0.16019462217092517,-4.9472093736648555,995.5751343750001,-309.5588860247612,0.05714885185360903,-0.9824830422610046
7832,S3/4,2631,minMyy,C23p3,23,ULS B Dead,1.0882912774443627,-5.598485936164856,995.7529338867188,-306.59445946226117,-0.5031671393573285,-3.823437339136005
7831,S3/4,2631,maxMzz,C23p2,23,ULS B Dead,-1.0924232977509498,-3.7729648424148556,994.3142129882813,-307.04235799741747,-0.0215915900409222,2.705331703832745
7832,S3/4,2631,minMzz,C23p3,23,ULS B Dead,1.0882912774443627,-5.598485936164856,995.7529338867188,-306.59445946226117,-0.5031671393573285,-3.823437339136005
10441,S1/2,2632,maxFx,C23p2,23,ULS B Dead,-1.2880879200607538,0.3814940683364868,992.7378275436402,296.4320631717682,-0.44333498450517655,-2.9621609542250638
10440,S1/2,2632,minFx,C23p1,23,ULS B Dead,-2.448214360490441,-1.5713399648666377,991.776705619812,301.7436580936432,-1.2077538077473642,-5.656090348756313
10441,S1/2,2632,maxFy,C23p2,23,ULS B Dead,-1.2880879200607538,0.3814940683364868,992.7378275436402,296.4320631717682,-0.44333498450517655,-2.9621609542250638
10442,S1/2,2632,minFy,C23p3,23,ULS B Dead,-2.3206470142990354,-1.6315588949203488,991.7297327636719,301.7625491226197,-0.887375047981739,-5.395162217652797
10441,S1/2,2632,maxFz,C23p2,23,ULS B Dead,-1.2880879200607538,0.3814940683364868,992.7378275436402,296.4320631717682,-0.44333498450517655,-2.9621609542250638
10443,S1/2,2632,minFz,C23p4,23,ULS B Dead,-1.5657185122680661,-0.9906247372875212,89.59861707898902,89.11789023011158,-0.44657553642272946,-3.6283282358379356
10442,S1/2,2632,maxMxx,C23p3,23,ULS B Dead,-2.3206470142990354,-1.6315588949203488,991.7297327636719,301.7625491226197,-0.887375047981739,-5.395162217652797
